Year,Commodity Code,Crop Name,County Code,County,Harvested Acres,Yield,Production,Price P/U,Unit,Value,,,,,
2021,301999,Artichokes,65,Riverside,1010,9.73,9830,1604.98,Tons,15777000,,,,,
2021,301999,Artichokes,81,San Mateo,46,2.17,100,2340,Tons,234000,,,,,
2021,301999,Artichokes,111,Ventura,717,6.1,4370,2508.47,Tons,10962000,,,,,
2021,301999,Artichokes,998,Sum of Others,17,,,,,52000,,,,,
2021,301999,Artichokes,999,State Total,5190,8.83,45700,1531.53,Tons,70043000,,,,,
2021,302999,"Asparagus, Unspecified",19,Fresno,620,2.69,1670,3213.17,Tons,5366000,,,,,
2021,302999,"Asparagus, Unspecified",53,Monterey,180,5.46,983,1770.09,Tons,1740000,,,,,
2021,302999,"Asparagus, Unspecified",998,Sum of Others,183,,,,,1304000,,,,,
2021,302999,"Asparagus, Unspecified",999,State Total,983,3.32,2653,2678.48,Tons,8410000,,,,,
2021,221999,"Avocados, All",53,Monterey,210,5.48,1150,2670.44,Tons,3071000,,,,,
2021,221999,"Avocados, All",65,Riverside,3000,,,,,80100000,,,,,
2021,221999,"Avocados, All",71,San Bernardino,368,2.1,773,3705.04,Tons,2864000,,,,,
2021,221999,"Avocados, All",73,San Diego,14500,1.83,26600,3113.99,NA,82832000,,,,,
2021,221999,"Avocados, All",79,San Luis Obispo,4500,4.69,21100,2737.3,Tons,57757000,,,,,
2021,221999,"Avocados, All",83,Santa Barbara,5720,3.85,22000,2305.73,Tons,50726000,,,,,
2021,221999,"Avocados, All",111,Ventura,16400,2.99,49000,2568.14,Tons,125839000,,,,,
2021,221999,"Avocados, All",998,Sum of Others,1140,,,,,4096000,,,,,
2021,221999,"Avocados, All",999,State Total,45838,2.89,120623,2678.5,Tons,407285000,,,,,
2021,,"Barley, All",31,Kings,450,,,,,356000,,,,,
2021,,"Barley, All",47,Merced,915,,,,,350000,,,,,
2021,,"Barley, All",49,Modoc,2680,,,,,1324000,,,,,
2021,,"Barley, All",53,Monterey,3270,,,,,663000,,,,,
2021,,"Barley, All",65,Riverside,16,,,,,5600,,,,,
2021,,"Barley, All",79,San Luis Obispo,4130,,,,,804000,,,,,
2021,,"Barley, All",93,Siskiyou,5690,,,,,2787000,,,,,
2021,,"Barley, All",107,Tulare,750,,,,,287000,,,,,
2021,,"Barley, All",998,Sum of Others,9720,,,,,5677000,,,,,
2021,,"Barley, All",999,State Total,27621,,,,,12253600,,,,,
2021,113999,"Barley, Unspecified",29,Kern,670,1,670,382.09,Tons,256000,,,,,
2021,113999,"Barley, Unspecified",47,Merced,915,1.96,1790,195.53,Tons,350000,,,,,
2021,113999,"Barley, Unspecified",49,Modoc,2680,2.35,6310,209.83,Tons,1324000,,,,,
2021,113999,"Barley, Unspecified",53,Monterey,3270,0.93,3040,218.09,Tons,663000,,,,,
2021,113999,"Barley, Unspecified",65,Riverside,16,4,64,87.5,Tons,5600,,,,,
2021,113999,"Barley, Unspecified",79,San Luis Obispo,4130,0.66,2730,294.5,Tons,804000,,,,,
2021,113999,"Barley, Unspecified",93,Siskiyou,5690,2.25,12800,217.73,Tons,2787000,,,,,
2021,113999,"Barley, Unspecified",107,Tulare,750,1.96,1470,195.24,Tons,287000,,,,,
2021,113999,"Barley, Unspecified",998,Sum of Others,5320,,,,,2853000,,,,,
2021,113999,"Barley, Unspecified",999,State Total,23441,1.59,28874,224.31,Tons,9329600,,,,,
2021,114001,"Barley, Unspecified",31,Kings,450,15.82,7120,50,Tons,356000,,,,,
2021,114001,"Barley, Unspecified",998,Sum of Others,3730,,,,,2568000,,,,,
2021,114001,"Barley, Unspecified",999,State Total,4180,15.82,7120,50,Tons,2924000,,,,,
2021,,"Beans, All",7,Butte,530,1.91,1010,1296.04,Tons,1309000,,,,,
2021,,"Beans, All",11,Colusa,2640,1.28,3370,1200.89,Tons,4047000,,,,,
2021,,"Beans, All",21,Glenn,575,1.1,633,1069.51,Tons,677000,,,,,
2021,,"Beans, All",29,Kern,656,1.66,1090,997.25,Tons,1087000,,,,,
2021,,"Beans, All",53,Monterey,1320,1.57,2070,1870.05,Tons,3871000,,,,,
2021,,"Beans, All",77,San Joaquin,5800,1.36,7900,1408.99,Tons,11131000,,,,,
2021,,"Beans, All",81,San Mateo,142,0.58,82,10743.9,Tons,881000,,,,,
2021,,"Beans, All",83,Santa Barbara,415,,,,,525000,,,,,
2021,,"Beans, All",95,Solano,1400,1.21,1700,1343.53,Tons,2284000,,,,,
2021,,"Beans, All",99,Stanislaus,4880,,,,,11183000,,,,,
2021,,"Beans, All",101,Sutter,5770,0.62,3580,1087.99,Tons,3895000,,,,,
2021,,"Beans, All",107,Tulare,2210,1.31,2900,1180,Tons,3422000,,,,,
2021,,"Beans, All",998,Sum of Others,5580,,,,,6642000,,,,,
2021,,"Beans, All",999,State Total,31918,1.16,24335,1339.8,Tons,50954000,,,,,
2021,304999,"Beans, Snap, Unspecified",65,Riverside,643,4.14,2660,1801.5,Tons,4792000,,,,,
2021,304999,"Beans, Snap, Unspecified",71,San Bernardino,22,1.73,38,2263.16,Tons,86000,,,,,
2021,304999,"Beans, Snap, Unspecified",81,San Mateo,35,2.8,98,2295.92,Tons,225000,,,,,
2021,304999,"Beans, Snap, Unspecified",85,Santa Clara,943,3.61,3400,1358.82,Tons,4620000,,,,,
2021,304999,"Beans, Snap, Unspecified",998,Sum of Others,1340,,,,,6761000,,,,,
2021,304999,"Beans, Snap, Unspecified",999,State Total,2983,3.77,6196,1569.24,Tons,16484000,,,,,
2021,169999,"Beans, Dry Edible, Unspecified",99,Stanislaus,4830,,,,,11116000,,,,,
2021,169999,"Beans, Dry Edible, Unspecified",998,Sum of Others,1,,,,,750,,,,,
2021,169999,"Beans, Dry Edible, Unspecified",999,State Total,4831,,,,,11116750,,,,,
2021,169999,"Beans, Dry Edible, Unspecified",7,Butte,530,1.91,1010,1296.04,Tons,1309000,,,,,
2021,169999,"Beans, Dry Edible, Unspecified",11,Colusa,2640,1.28,3370,1200.89,Tons,4047000,,,,,
2021,169999,"Beans, Dry Edible, Unspecified",21,Glenn,575,1.1,633,1069.51,Tons,677000,,,,,
2021,169999,"Beans, Dry Edible, Unspecified",29,Kern,656,1.66,1090,997.25,Tons,1087000,,,,,
2021,169999,"Beans, Dry Edible, Unspecified",53,Monterey,1320,1.57,2070,1870.05,Tons,3871000,,,,,
2021,169999,"Beans, Dry Edible, Unspecified",77,San Joaquin,5800,1.36,7900,1408.99,Tons,11131000,,,,,
2021,169999,"Beans, Dry Edible, Unspecified",81,San Mateo,142,0.58,82,10743.9,Tons,881000,,,,,
2021,169999,"Beans, Dry Edible, Unspecified",83,Santa Barbara,415,,,,,525000,,,,,
2021,169999,"Beans, Dry Edible, Unspecified",95,Solano,1400,1.21,1700,1343.53,NA,2284000,,,,,
2021,169999,"Beans, Dry Edible, Unspecified",99,Stanislaus,49,,,,,67000,,,,,
2021,169999,"Beans, Dry Edible, Unspecified",101,Sutter,5770,0.62,3580,1087.99,Tons,3895000,,,,,
2021,169999,"Beans, Dry Edible, Unspecified",107,Tulare,2210,1.31,2900,1180,Tons,3422000,,,,,
2021,169999,"Beans, Dry Edible, Unspecified",998,Sum of Others,5580,,,,,6641000,,,,,
2021,169999,"Beans, Dry Edible, Unspecified",999,State Total,27087,1.16,24335,1339.8,Tons,39837000,,,,,
2021,305999,"Beets, Garden",65,Riverside,470,21.06,9900,350,Tons,3465000,,,,,
2021,305999,"Beets, Garden",111,Ventura,515,8.52,4390,1439.18,Tons,6318000,,,,,
2021,305999,"Beets, Garden",998,Sum of Others,4500,,,,,42698000,,,,,
2021,305999,"Beets, Garden",999,State Total,5485,14.51,14290,684.6,Tons,52481000,,,,,
2021,,"Berries, All",19,Fresno,1770,,,,,38597000,,,,,
2021,,"Berries, All",29,Kern,1030,,,,,54330000,,,,,
2021,,"Berries, All",53,Monterey,11200,,,,,1024959000,,,,,
2021,,"Berries, All",61,Placer,17,,,,,213000,,,,,
2021,,"Berries, All",65,Riverside,91,,,,,3620000,,,,,
2021,,"Berries, All",73,San Diego,395,,,,,24417000,,,,,
2021,,"Berries, All",77,San Joaquin,2320,,,,,60990000,,,,,
2021,,"Berries, All",79,San Luis Obispo,4170,,,,,319901000,,,,,
2021,,"Berries, All",83,Santa Barbara,13100,,,,,954053000,,,,,
2021,,"Berries, All",87,Santa Cruz,5190,,,,,390991000,,,,,
2021,,"Berries, All",107,Tulare,2520,,,,,96860000,,,,,
2021,,"Berries, All",111,Ventura,14600,,,,,966426000,,,,,
2021,,"Berries, All",998,Sum of Others,643,,,,,24714000,,,,,
2021,,"Berries, All",999,State Total,57046,,,,,3960071000,,,,,
2021,230639,"Berries, Blackberries",53,Monterey,238,8.61,2050,6490.24,Tons,13305000,,,,,
2021,230639,"Berries, Blackberries",71,San Bernardino,2,1.5,3,12666.67,Tons,38000,,,,,
2021,230639,"Berries, Blackberries",83,Santa Barbara,1010,10.3,10400,6297.12,Tons,65490000,,,,,
2021,230639,"Berries, Blackberries",87,Santa Cruz,1240,10.32,12800,5397.97,Tons,69094000,,,,,
2021,230639,"Berries, Blackberries",111,Ventura,767,8.62,6610,6000.6,Tons,39664000,,,,,
2021,230639,"Berries, Blackberries",998,Sum of Others,164,,,,,918000,,,,,
2021,230639,"Berries, Blackberries",999,State Total,3421,9.78,31863,5887.42,Tons,188509000,,,,,
2021,238199,"Berries, Blueberries",19,Fresno,1590,3.99,6350,5801.1,Tons,36837000,,,,,
2021,238199,"Berries, Blueberries",29,Kern,1020,5.69,5800,9341.38,Tons,54180000,,,,,
2021,238199,"Berries, Blueberries",71,San Bernardino,3,1,3,11266.67,Tons,33800,,,,,
2021,238199,"Berries, Blueberries",77,San Joaquin,2320,5.04,11700,5212.82,Tons,60990000,,,,,
2021,238199,"Berries, Blueberries",83,Santa Barbara,377,1.8,678,12663.72,Tons,8586000,,,,,
2021,238199,"Berries, Blueberries",107,Tulare,2520,6.63,16700,5800,Tons,96860000,,,,,
2021,238199,"Berries, Blueberries",111,Ventura,714,7,5000,9205.6,Tons,46028000,,,,,
2021,238199,"Berries, Blueberries",998,Sum of Others,309,,,,,2645000,,,,,
2021,238199,"Berries, Blueberries",999,State Total,8853,5.41,46231,6565.18,Tons,306159800,,,,,
2021,239999,"Berries, Bushberries, Unspecified",73,San Diego,,,,,,12208000,,,,,
2021,239999,"Berries, Bushberries, Unspecified",998,Sum of Others,10,,,,,226000,,,,,
2021,239999,"Berries, Bushberries, Unspecified",999,State Total,10,,,,,12434000,,,,,
2021,236199,"Berries, Raspberries",53,Monterey,590,9.41,5550,7850.09,Tons,43568000,,,,,
2021,236199,"Berries, Raspberries",83,Santa Barbara,500,9.28,4640,6518.97,Tons,30248000,,,,,
2021,236199,"Berries, Raspberries",87,Santa Cruz,1650,10.06,16600,6676.81,Tons,110835000,,,,,
2021,236199,"Berries, Raspberries",111,Ventura,3720,6.08,22600,7465.13,Tons,168712000,,,,,
2021,236199,"Berries, Raspberries",998,Sum of Others,79,,,,,14200,,,,,
2021,236199,"Berries, Raspberries",999,State Total,6539,7.65,49390,7154.54,Tons,353377200,,,,,
2021,,"Berries, Strawberries, All",53,Monterey,10400,37.02,385000,2514.51,Tons,968086000,,,,,
2021,,"Berries, Strawberries, All",61,Placer,17,5,85,2505.88,Tons,213000,,,,,
2021,,"Berries, Strawberries, All",65,Riverside,91,11.1,1010,3584.16,Tons,3620000,,,,,
2021,,"Berries, Strawberries, All",71,San Bernardino,43,8.46,364,3942.31,Tons,1435000,,,,,
2021,,"Berries, Strawberries, All",73,San Diego,200,23,4600,2654.13,Tons,12209000,,,,,
2021,,"Berries, Strawberries, All",79,San Luis Obispo,4170,29.98,125000,2559.21,Tons,319901000,,,,,
2021,,"Berries, Strawberries, All",83,Santa Barbara,11200,34.38,385000,2207.09,Tons,849729000,,,,,
2021,,"Berries, Strawberries, All",87,Santa Cruz,2300,35.04,80600,2618.64,Tons,211062000,,,,,
2021,,"Berries, Strawberries, All",111,Ventura,9430,24.07,227000,3136.66,Tons,712022000,,,,,
2021,,"Berries, Strawberries, All",998,Sum of Others,424,,,,,21314000,,,,,
2021,,"Berries, Strawberries, All",999,State Total,38275,31.93,1208659,2546.85,Tons,3099591000,,,,,
2021,237199,"Berries, Strawberries, Fresh Market",53,Monterey,,,364000,2620,Tons,953680000,,,,,
2021,237199,"Berries, Strawberries, Fresh Market",79,San Luis Obispo,,,94300,2989.16,Tons,281878000,,,,,
2021,237199,"Berries, Strawberries, Fresh Market",83,Santa Barbara,,,325000,2338.21,Tons,759918000,,,,,
2021,237199,"Berries, Strawberries, Fresh Market",111,Ventura,,,171000,3813.35,Tons,652083000,,,,,
2021,237199,"Berries, Strawberries, Fresh Market",998,Sum of Others,20,,,,,1001000,,,,,
2021,237199,"Berries, Strawberries, Fresh Market",999,State Total,20,,954300,2774.35,Tons,2648560000,,,,,
2021,237999,"Berries, Strawberries, Unspecified",53,Monterey,10400,,,,,,,,,,
2021,237999,"Berries, Strawberries, Unspecified",61,Placer,17,5,85,2505.88,Tons,213000,,,,,
2021,237999,"Berries, Strawberries, Unspecified",65,Riverside,91,11.1,1010,3584.16,Tons,3620000,,,,,
2021,237999,"Berries, Strawberries, Unspecified",71,San Bernardino,43,8.46,364,3942.31,Tons,1435000,,,,,
2021,237999,"Berries, Strawberries, Unspecified",73,San Diego,200,23,4600,2654.13,NA,12209000,,,,,
2021,237999,"Berries, Strawberries, Unspecified",79,San Luis Obispo,4170,,,,,,,,,,
2021,237999,"Berries, Strawberries, Unspecified",83,Santa Barbara,11200,,,,,,,,,,
2021,237999,"Berries, Strawberries, Unspecified",87,Santa Cruz,2300,35.04,80600,2618.64,Tons,211062000,,,,,
2021,237999,"Berries, Strawberries, Unspecified",101,Sutter,22,,,,,,,,,,
2021,237999,"Berries, Strawberries, Unspecified",111,Ventura,9430,,,,,,,,,,
2021,237999,"Berries, Strawberries, Unspecified",998,Sum of Others,382,,,,,20313000,,,,,
2021,237999,"Berries, Strawberries, Unspecified",999,State Total,38255,32.69,86659,2637.22,NA,248852000,,,,,
2021,237299,"Berries, Strawberries, Processing",53,Monterey,,,21000,686,Tons,14406000,,,,,
2021,237299,"Berries, Strawberries, Processing",79,San Luis Obispo,,,30700,1238.53,Tons,38023000,,,,,
2021,237299,"Berries, Strawberries, Processing",83,Santa Barbara,,,60300,1489.4,Tons,89811000,,,,,
2021,237299,"Berries, Strawberries, Processing",111,Ventura,,,56500,1060.87,Tons,59939000,,,,,
2021,237299,"Berries, Strawberries, Processing",999,State Total,,,168500,1199.88,Tons,202179000,,,,,
2021,937999,"Biomass, For Energy",47,Merced,,,63100,20,Tons,1262000,,,,,
2021,937999,"Biomass, For Energy",999,State Total,,,63100,20,Tons,1262000,,,,,
2021,218889,"Biomass, Orchard",29,Kern,,,220000,21,Tons,4620000,,,,,
2021,218889,"Biomass, Orchard",47,Merced,,,74200,9.47,Tons,703000,,,,,
2021,218889,"Biomass, Orchard",999,State Total,,,294200,18.09,Tons,5323000,,,,,
2021,309999,"Cabbage, Chinese & Specialty",53,Monterey,337,10.24,3450,902.9,Tons,3115000,,,,,
2021,309999,"Cabbage, Chinese & Specialty",71,San Bernardino,211,17.68,3730,538.61,Tons,2009000,,,,,
2021,309999,"Cabbage, Chinese & Specialty",998,Sum of Others,1800,,,,,20580000,,,,,
2021,309999,"Cabbage, Chinese & Specialty",999,State Total,2348,13.1,7180,713.65,Tons,25704000,,,,,
2021,307919,"Broccoli, Unspecified",25,Imperial,12600,5.99,75500,1751.36,Tons,132228000,,,,,
2021,307919,"Broccoli, Unspecified",53,Monterey,38900,7.12,277000,1117.29,Tons,309490000,,,,,
2021,307919,"Broccoli, Unspecified",65,Riverside,2840,12.39,35200,727.44,Tons,25606000,,,,,
2021,307919,"Broccoli, Unspecified",69,San Benito,3000,7,21000,1199.48,Tons,25189000,,,,,
2021,307919,"Broccoli, Unspecified",71,San Bernardino,2,,,,,58300,,,,,
2021,307919,"Broccoli, Unspecified",79,San Luis Obispo,6030,7.21,43500,1069.52,Tons,46524000,,,,,
2021,307919,"Broccoli, Unspecified",83,Santa Barbara,15100,6.95,105000,965.44,Tons,101371000,,,,,
2021,307919,"Broccoli, Unspecified",85,Santa Clara,872,5.5,4800,1229.58,Tons,5902000,,,,,
2021,307919,"Broccoli, Unspecified",107,Tulare,245,4.78,1170,740.17,Tons,866000,,,,,
2021,307919,"Broccoli, Unspecified",111,Ventura,123,10.24,1260,2560.32,Tons,3226000,,,,,
2021,307919,"Broccoli, Unspecified",998,Sum of Others,1270,,,,,19159000,,,,,
2021,307919,"Broccoli, Unspecified",999,State Total,80982,7.08,564430,1152.32,Tons,669619300,,,,,
2021,308999,Brussels Sprouts,53,Monterey,6300,9.11,57400,1840,Tons,105616000,,,,,
2021,308999,Brussels Sprouts,71,San Bernardino,1,,,,,31400,,,,,
2021,308999,Brussels Sprouts,79,San Luis Obispo,1030,9.71,10000,1461.8,Tons,14618000,,,,,
2021,308999,Brussels Sprouts,81,San Mateo,457,11.16,5100,1740.78,Tons,8878000,,,,,
2021,308999,Brussels Sprouts,83,Santa Barbara,1190,8.65,10300,1706.99,Tons,17582000,,,,,
2021,308999,Brussels Sprouts,87,Santa Cruz,861,12.54,10800,1342.41,Tons,14498000,,,,,
2021,308999,Brussels Sprouts,111,Ventura,573,10.21,5850,934.19,Tons,5465000,,,,,
2021,308999,Brussels Sprouts,998,Sum of Others,682,,,,,1271000,,,,,
2021,308999,Brussels Sprouts,999,State Total,11094,9.55,99450,1675.79,Tons,167959400,,,,,
2021,310999,"Cabbage, Head",25,Imperial,2060,12.18,25100,491.08,Tons,12326000,,,,,
2021,310999,"Cabbage, Head",53,Monterey,4430,20.54,91000,422.67,Tons,38463000,,,,,
2021,310999,"Cabbage, Head",65,Riverside,561,16.22,9100,400,Tons,3640000,,,,,
2021,310999,"Cabbage, Head",71,San Bernardino,1,,,,,73000,,,,,
2021,310999,"Cabbage, Head",79,San Luis Obispo,1290,19.84,25600,442.81,Tons,11336000,,,,,
2021,310999,"Cabbage, Head",83,Santa Barbara,2340,24.36,57000,375.37,Tons,21396000,,,,,
2021,310999,"Cabbage, Head",85,Santa Clara,493,31.64,15600,591.6,Tons,9229000,,,,,
2021,310999,"Cabbage, Head",111,Ventura,2850,30.18,86000,408.66,Tons,35145000,,,,,
2021,310999,"Cabbage, Head",998,Sum of Others,945,,,,,6498000,,,,,
2021,310999,"Cabbage, Head",999,State Total,14970,22.06,309400,425.13,Tons,138106000,,,,,
2021,309999,"Cabbage, Chinese & Specialty",53,Monterey,472,18.71,8830,1069.99,Tons,9448000,,,,,
2021,309999,"Cabbage, Chinese & Specialty",71,San Bernardino,336,9.17,3080,515.91,Tons,1589000,,,,,
2021,309999,"Cabbage, Chinese & Specialty",998,Sum of Others,467,,,,,5518000,,,,,
2021,309999,"Cabbage, Chinese & Specialty",999,State Total,1275,14.74,11910,926.7,Tons,16555000,,,,,
2021,313999,"Carrots, Unspecified",25,Imperial,12900,,,,,63391000,,,,,
2021,313999,"Carrots, Unspecified",53,Monterey,2720,23.79,64700,492.77,Tons,31882000,,,,,
2021,313999,"Carrots, Unspecified",65,Riverside,4190,47.97,201000,131,Tons,26331000,,,,,
2021,313999,"Carrots, Unspecified",69,San Benito,553,,,,,2580000,,,,,
2021,313999,"Carrots, Unspecified",71,San Bernardino,1,37,37,2783.78,Tons,103000,,,,,
2021,313999,"Carrots, Unspecified",77,San Joaquin,1100,15.46,17000,887.24,Tons,15083000,,,,,
2021,313999,"Carrots, Unspecified",93,Siskiyou,345,29.57,10200,123.33,Tons,1258000,,,,,
2021,313999,"Carrots, Unspecified",111,Ventura,322,33.54,10800,208.52,Tons,2252000,,,,,
2021,313999,"Carrots, Unspecified",998,Sum of Others,29400,,,,,439440000,,,,,
2021,313999,"Carrots, Unspecified",999,State Total,51531,35,303737,253.21,NA,582320000,,,,,
2021,,"Cattle, All",1,Alameda,,,,,,11454000,,,,,
2021,,"Cattle, All",3,Alpine,,,,,,1408000,,,,,
2021,,"Cattle, All",5,Amador,,,,,,11097000,,,,,
2021,,"Cattle, All",7,Butte,,,,,,11880000,,,,,
2021,,"Cattle, All",9,Calaveras,,,,,,7988000,,,,,
2021,,"Cattle, All",11,Colusa,,,,,,22704000,,,,,
2021,,"Cattle, All",13,Contra Costa,,,,,,25806000,,,,,
2021,,"Cattle, All",17,El Dorado,,,,,,9399000,,,,,
2021,,"Cattle, All",19,Fresno,,,,,,417580000,,,,,
2021,,"Cattle, All",21,Glenn,,,,,,34014000,,,,,
2021,,"Cattle, All",25,Imperial,,,,,,464397000,,,,,
2021,,"Cattle, All",27,Inyo,,,,,,9268000,,,,,
2021,,"Cattle, All",29,Kern,,,,,,207214000,,,,,
2021,,"Cattle, All",31,Kings,,,,,,172131000,,,,,
2021,,"Cattle, All",33,Lake,,,,,,1230000,,,,,
2021,,"Cattle, All",39,Madera,,,,,,82766000,,,,,
2021,,"Cattle, All",41,Marin,,,,,,13900000,,,,,
2021,,"Cattle, All",43,Mariposa,,,,,,25062000,,,,,
2021,,"Cattle, All",45,Mendocino,,,,,,17498000,,,,,
2021,,"Cattle, All",47,Merced,,,,,,258246000,,,,,
2021,,"Cattle, All",49,Modoc,,,,,,82598000,,,,,
2021,,"Cattle, All",51,Mono,,,,,,10148000,,,,,
2021,,"Cattle, All",53,Monterey,,,,,,84941000,,,,,
2021,,"Cattle, All",55,Napa,,,,,,1388000,,,,,
2021,,"Cattle, All",57,Nevada,,,,,,7611000,,,,,
2021,,"Cattle, All",61,Placer,,,,,,11872000,,,,,
2021,,"Cattle, All",63,Plumas,,,,,,11668000,,,,,
2021,,"Cattle, All",65,Riverside,,,,,,11500000,,,,,
2021,,"Cattle, All",67,Sacramento,,,,,,15604000,,,,,
2021,,"Cattle, All",69,San Benito,,,,,,21489000,,,,,
2021,,"Cattle, All",71,San Bernardino,,,,,,78957000,,,,,
2021,,"Cattle, All",73,San Diego,,,,,,13992000,,,,,
2021,,"Cattle, All",77,San Joaquin,,,,,,111616000,,,,,
2021,,"Cattle, All",79,San Luis Obispo,,,,,,39754000,,,,,
2021,,"Cattle, All",81,San Mateo,,,,,,2924000,,,,,
2021,,"Cattle, All",83,Santa Barbara,,,,,,27743000,,,,,
2021,,"Cattle, All",85,Santa Clara,,,,,,4257000,,,,,
2021,,"Cattle, All",89,Shasta,,,,,,15936000,,,,,
2021,,"Cattle, All",91,Sierra,,,,,,5424000,,,,,
2021,,"Cattle, All",93,Siskiyou,,,,,,43899000,,,,,
2021,,"Cattle, All",95,Solano,,,,,,31882000,,,,,
2021,,"Cattle, All",97,Sonoma,,,,,,20516000,,,,,
2021,,"Cattle, All",99,Stanislaus,,,,,,161971000,,,,,
2021,,"Cattle, All",101,Sutter,,,,,,2906000,,,,,
2021,,"Cattle, All",103,Tehama,,,,,,29088000,,,,,
2021,,"Cattle, All",107,Tulare,,,,,,633600000,,,,,
2021,,"Cattle, All",109,Tuolumne,,,,,,5697000,,,,,
2021,,"Cattle, All",113,Yolo,,,,,,14811000,,,,,
2021,,"Cattle, All",998,Sum of Others,,,,,,663000,,,,,
2021,,"Cattle, All",999,State Total,,,,,,3309497000,,,,,
2021,,"Cattle, Beef, All",19,Fresno,,,,,,38946000,,,,,
2021,,"Cattle, Beef, All",21,Glenn,,,,,,8178000,,,,,
2021,,"Cattle, Beef, All",49,Modoc,,,,,,11798000,,,,,
2021,,"Cattle, Beef, All",53,Monterey,,,,,,60060000,,,,,
2021,,"Cattle, Beef, All",63,Plumas,,,,,,348000,,,,,
2021,,"Cattle, Beef, All",91,Sierra,,,,,,158000,,,,,
2021,,"Cattle, Beef, All",103,Tehama,,,,,,15630000,,,,,
2021,,"Cattle, Beef, All",109,Tuolumne,,,,,,464000,,,,,
2021,,"Cattle, Beef, All",999,State Total,,,,,,135582000,,,,,
2021,404499,"Cattle, Beef Cows, Cull",49,Modoc,,,,,,3932000,,,,,
2021,404499,"Cattle, Beef Cows, Cull",63,Plumas,,,,,,348000,,,,,
2021,404499,"Cattle, Beef Cows, Cull",91,Sierra,,,,,,158000,,,,,
2021,404499,"Cattle, Beef Cows, Cull",103,Tehama,,,,,,3511000,,,,,
2021,404499,"Cattle, Beef Cows, Cull",109,Tuolumne,,,,,,464000,,,,,
2021,404499,"Cattle, Beef Cows, Cull",999,State Total,,,,,,8413000,,,,,
2021,403699,"Cattle, Calves, Veal",19,Fresno,,,,,,17230000,,,,,
2021,403699,"Cattle, Calves, Veal",999,State Total,,,,,,17230000,,,,,
2021,404599,"Cattle, Stockers, Feeders",19,Fresno,,,,,,21716000,,,,,
2021,404599,"Cattle, Stockers, Feeders",21,Glenn,,,,,,8178000,,,,,
2021,404599,"Cattle, Stockers, Feeders",49,Modoc,,,,,,7866000,,,,,
2021,404599,"Cattle, Stockers, Feeders",53,Monterey,,,,,,60060000,,,,,
2021,404599,"Cattle, Stockers, Feeders",103,Tehama,,,,,,12119000,,,,,
2021,404599,"Cattle, Stockers, Feeders",999,State Total,,,,,,109939000,,,,,
2021,,"Cattle, Dairy, All",19,Fresno,,,,,,191873000,,,,,
2021,,"Cattle, Dairy, All",21,Glenn,,,,,,20250000,,,,,
2021,,"Cattle, Dairy, All",39,Madera,,,,,,31008000,,,,,
2021,,"Cattle, Dairy, All",71,San Bernardino,,,,,,50566000,,,,,
2021,,"Cattle, Dairy, All",103,Tehama,,,,,,1477000,,,,,
2021,,"Cattle, Dairy, All",999,State Total,,,,,,295174000,,,,,
2021,403499,"Cattle, Milk Cows",21,Glenn,,,,,,20250000,,,,,
2021,403499,"Cattle, Milk Cows",999,State Total,,,,,,20250000,,,,,
2021,403599,"Cattle, Milk Cows, Cull",19,Fresno,,,,,,23912000,,,,,
2021,403599,"Cattle, Milk Cows, Cull",71,San Bernardino,,,,,,27550000,,,,,
