NAME,crop,year,AW,Total_Land,TW,Adjusted Price,Adjusted Total Production Value,Adjusted Gross Revenue
Amador,Other Field Crops,2016,4.3,163.0,700.9,,,
Amador,Pasture,1998,3.42,2200.0,7534.4,0.0,0.31994,0.0
Amador,Pasture,1999,4.77,2100.0,10015.4,0.0,0.31748,0.0
Amador,Pasture,2000,4.61,2200.0,10142.0,0.0,0.33452,0.0
Amador,Pasture,2001,4.62,2200.0,10171.4,0.0,0.33099,0.0
Amador,Pasture,2002,4.69,3542.0,16618.06,0.0,0.53906,0.0
Amador,Pasture,2003,4.33,3542.0,15321.84,0.0,0.56344,0.0
Amador,Pasture,2004,5.28,1855.0,9785.86,0.0,0.29181,0.0
Amador,Pasture,2005,3.72,1855.0,6902.09,0.0,0.19174,0.0
Amador,Pasture,2006,4.23,1855.0,7850.68,0.0,0.18895,0.0
Amador,Pasture,2007,4.86,1855.0,9009.46,0.0,0.22782,0.0
Amador,Pasture,2008,5.18,1855.0,9614.72,0.0,0.2235,0.0
Amador,Pasture,2009,4.55,2041.0,9293.08,0.0,0.11195,0.0
Amador,Pasture,2010,3.75,2041.0,7661.82,0.0,0.11101,0.0
Amador,Pasture,2011,3.61,2200.0,7936.72,0.0,0.19775,0.0
Amador,Pasture,2012,4.57,2050.0,9373.01,0.0,0.20817,0.0
Amador,Pasture,2013,4.7,2050.0,9630.9,0.0,0.21937,0.0
Amador,Pasture,2014,4.73,2050.0,9702.24,0.0,0.21691,0.0
Amador,Pasture,2015,4.77,2050.0,9782.6,0.0,0.24289,0.0
Amador,Pasture,2016,4.94,2311.0,11407.29,0.0,0.2534,0.0
Amador,Pasture,2017,4.4,3188.8,14030.71,0.0,0.28665,0.0
Amador,Pasture,2018,4.99,3092.47,15429.68,0.0,0.28219,0.0
Amador,Pasture,2019,4.2,3137.25,13176.45,0.0,0.27878,0.0
Amador,Pasture,2020,4.86,3090.1,15009.23,0.0,0.27643,0.0
Amador,Safflower,1998,0.45,300.0,134.4,444.36,0.12886,488.8
Amador,Safflower,1999,1.19,100.0,119.4,,,
Amador,Safflower,2000,1.05,100.0,104.5,,,
Amador,Safflower,2001,1.64,100.0,164.2,,,
Amador,Safflower,2002,1.22,38.0,46.36,,,
Amador,Safflower,2011,1.7,185.0,314.5,,,
Amador,Safflower,2012,1.87,185.0,345.95,,,
Amador,Safflower,2013,1.94,182.0,353.08,,,
Amador,Safflower,2014,1.81,185.0,334.85,,,
Amador,Safflower,2015,2.11,185.0,390.35,,,
Amador,Safflower,2016,2.82,178.0,501.96,,,
Amador,Sugar Beets,1998,2.86,100.0,285.7,,,
Amador,Sugar Beets,1999,3.57,100.0,357.1,,,
Amador,Sugar Beets,2000,3.29,100.0,328.6,,,
Amador,Sugar Beets,2002,3.73,32.0,119.39,,,
Amador,Truck Crops,1999,2.25,100.0,225.4,0.0,0.20283,0.0
Amador,Truck Crops,2000,0.0,100.0,0.0,0.0,0.21082,0.0
Amador,Truck Crops,2001,2.39,100.0,239.4,0.0,0.26936,0.0
Amador,Truck Crops,2002,2.99,127.0,379.53,0.0,0.17502,0.0
Amador,Truck Crops,2003,2.78,127.0,352.99,0.0,0.15815,0.0
Amador,Truck Crops,2004,3.32,127.0,422.24,0.0,0.26817,0.0
Amador,Truck Crops,2005,2.34,127.0,296.89,0.0,0.25087,0.0
Amador,Truck Crops,2006,2.96,350.0,1034.86,0.0,0.22251,0.0
Amador,Truck Crops,2007,3.07,347.0,1063.64,0.0,0.23961,0.0
Amador,Truck Crops,2008,3.31,160.0,529.64,0.0,1.00456,0.0
Amador,Truck Crops,2009,2.89,213.0,616.01,0.0,1.0978,0.0
Amador,Truck Crops,2010,2.42,102.0,246.72,0.0,0.95077,0.0
Amador,Truck Crops,2011,3.1,4.0,12.4,0.0,1.62053,0.0
Amador,Truck Crops,2012,4.0,4.0,16.0,0.0,1.44319,0.0
Amador,Truck Crops,2013,4.12,4.0,16.48,0.0,0.05034,0.0
Amador,Truck Crops,2014,4.12,4.0,16.48,0.0,0.04774,0.0
Amador,Truck Crops,2015,4.23,4.0,16.92,0.0,0.06975,0.0
Amador,Truck Crops,2016,3.47,12.0,41.58,0.0,0.04549,0.0
Amador,Truck Crops,2017,2.72,8.73,23.79,0.0,0.11051,0.0
Amador,Truck Crops,2018,3.11,4.68,14.55,0.0,0.01201,0.0
Amador,Truck Crops,2019,0.47,1.51,0.71,0.0,0.18981,0.0
Amador,Truck Crops,2020,2.58,9.07,23.37,0.0,0.50228,0.0
Amador,Vineyard,1998,0.98,3000.0,2950.0,,,
Amador,Vineyard,1999,1.59,3200.0,5100.0,,,
Amador,Vineyard,2000,1.23,3900.0,4812.5,,,
Amador,Vineyard,2001,1.61,4100.0,6600.0,,,
Amador,Vineyard,2002,1.12,4076.0,4583.06,,,
Amador,Vineyard,2003,1.06,4141.0,4378.88,,,
Amador,Vineyard,2004,1.35,4188.0,5664.71,,,
Amador,Vineyard,2005,0.61,4337.0,2624.03,,,
Amador,Vineyard,2006,1.15,4144.0,4771.07,,,
Amador,Vineyard,2007,1.22,4139.0,5070.01,,,
Amador,Vineyard,2008,1.44,4203.0,6043.56,,,
Amador,Vineyard,2009,1.04,3818.0,3954.38,,,
Amador,Vineyard,2010,0.58,3818.0,2220.48,,,
Amador,Vineyard,2011,2.01,3477.0,6985.9,,,
Amador,Vineyard,2012,2.5,4000.0,10005.32,,,
Amador,Vineyard,2013,2.4,4037.0,9704.69,,,
Amador,Vineyard,2014,2.68,3899.0,10462.56,,,
Amador,Vineyard,2015,2.71,4533.0,12263.1,,,
Amador,Vineyard,2016,3.14,3786.0,11901.24,,,
Amador,Vineyard,2017,2.88,3916.96,11285.75,,,
Amador,Vineyard,2018,3.11,3977.82,12352.93,,,
Amador,Vineyard,2019,2.94,647.79,1904.5,,,
Amador,Vineyard,2020,2.75,3708.16,10212.75,,,
Butte,Alfalfa,1998,2.92,3900.0,11402.9,170.34,2.23069,737.56
Butte,Alfalfa,1999,4.38,3000.0,13139.7,139.63,1.94895,790.31
Butte,Alfalfa,2000,4.41,3800.0,16759.2,142.29,3.12739,977.51
Butte,Alfalfa,2001,4.52,3200.0,14460.4,147.97,2.31724,772.4
Butte,Alfalfa,2002,4.47,2060.0,9199.52,148.47,2.43834,769.08
Butte,Alfalfa,2003,3.92,1950.0,7638.87,132.94,2.16292,745.82
Butte,Alfalfa,2004,5.1,1613.0,8227.04,145.53,2.09555,873.17
Butte,Alfalfa,2005,3.81,1268.0,4832.48,150.3,1.72851,916.83
Butte,Alfalfa,2006,3.85,1308.0,5033.93,167.04,1.72109,885.32
Butte,Alfalfa,2007,4.72,1077.0,5081.75,184.95,2.02891,1266.89
Butte,Alfalfa,2008,4.94,1153.0,5690.15,230.06,2.84238,1656.43
Butte,Alfalfa,2009,4.48,1014.0,4538.89,135.66,1.30933,868.23
Butte,Alfalfa,2010,3.15,725.0,2285.07,154.02,1.05655,978.01
Butte,Alfalfa,2011,3.32,3317.0,10999.66,293.96,1.79902,1822.52
Butte,Alfalfa,2012,3.49,3629.0,12675.91,272.95,1.8151,1681.38
Butte,Alfalfa,2013,3.73,4486.0,16737.81,283.15,2.268,1693.22
Butte,Alfalfa,2014,4.14,502.0,2078.99,309.33,3.15514,2162.23
Butte,Alfalfa,2015,4.22,1155.0,4869.6,226.81,2.06396,1290.55
Butte,Alfalfa,2016,3.64,541.0,1971.27,170.14,1.80347,1335.57
Butte,Alfalfa,2017,3.5,468.0,1635.84,189.96,0.59648,1268.93
Butte,Alfalfa,2018,3.62,452.98,1640.94,257.7,0.79373,1677.65
Butte,Alfalfa,2019,2.95,16158.0,47605.39,267.85,1.26697,1743.73
Butte,Alfalfa,2020,3.77,495.0,1868.29,235.26,0.4564,1646.82
Butte,Almonds & Pistachios,1998,2.06,40100.0,82539.2,94.8,1.58488,0.0
Butte,Almonds & Pistachios,1998,2.06,40100.0,82539.2,4456.93,65.18317,2094.76
Butte,Almonds & Pistachios,1998,2.06,40100.0,82539.2,2952.03,0.43103,708.49
Butte,Almonds & Pistachios,1999,3.19,42400.0,135141.1,79.37,2.25173,0.0
Butte,Almonds & Pistachios,1999,3.19,42400.0,135141.1,2425.17,55.04254,1479.35
Butte,Almonds & Pistachios,1999,3.19,42400.0,135141.1,4284.47,2.27084,3684.64
Butte,Almonds & Pistachios,2000,3.12,42200.0,131524.3,101.63,2.84282,0.0
Butte,Almonds & Pistachios,2000,3.12,42200.0,131524.3,3085.29,69.03349,1912.88
Butte,Almonds & Pistachios,2000,3.12,42200.0,131524.3,2903.8,1.65226,3339.37
Butte,Almonds & Pistachios,2001,3.47,41900.0,145386.9,102.0,3.17345,0.0
Butte,Almonds & Pistachios,2001,3.47,41900.0,145386.9,2442.22,61.22215,1660.71
Butte,Almonds & Pistachios,2001,3.47,41900.0,145386.9,3018.3,1.04728,2112.81
Butte,Almonds & Pistachios,2002,3.35,34382.0,115078.54,99.93,3.93304,0.0
Butte,Almonds & Pistachios,2002,3.35,34382.0,115078.54,2982.26,93.88183,2564.74
Butte,Almonds & Pistachios,2002,3.35,34382.0,115078.54,2912.3,2.01863,4077.23
Butte,Almonds & Pistachios,2003,2.77,39035.0,107940.39,99.04,3.87883,0.0
Butte,Almonds & Pistachios,2003,2.77,39035.0,107940.39,3929.76,123.13527,3143.81
Butte,Almonds & Pistachios,2003,2.77,39035.0,107940.39,3677.96,0.79076,1581.52
Butte,Almonds & Pistachios,2004,3.73,40403.0,150839.67,109.1,3.66652,0.0
Butte,Almonds & Pistachios,2004,3.73,40403.0,150839.67,5658.55,152.13597,3791.23
Butte,Almonds & Pistachios,2004,3.73,40403.0,150839.67,3546.41,1.96825,3936.52
Butte,Almonds & Pistachios,2005,2.85,40415.0,115218.5,115.77,4.93054,0.0
Butte,Almonds & Pistachios,2005,2.85,40415.0,115218.5,7581.21,258.29975,6444.03
Butte,Almonds & Pistachios,2005,2.85,40415.0,115218.5,5586.83,1.78778,3072.76
Butte,Almonds & Pistachios,2006,2.92,38981.0,113903.11,108.67,3.41909,0.0
Butte,Almonds & Pistachios,2006,2.92,38981.0,113903.11,5637.39,141.89303,3720.67
Butte,Almonds & Pistachios,2006,2.92,38981.0,113903.11,5215.83,4.09965,6571.95
Butte,Almonds & Pistachios,2007,3.49,40407.0,141164.24,120.61,5.60698,0.0
Butte,Almonds & Pistachios,2007,3.49,40407.0,141164.24,4797.6,178.46112,4557.72
Butte,Almonds & Pistachios,2007,3.49,40407.0,141164.24,4220.74,3.95061,6331.11
Butte,Almonds & Pistachios,2008,3.61,38012.0,137367.42,118.34,4.88411,0.0
Butte,Almonds & Pistachios,2008,3.61,38012.0,137367.42,3436.64,113.47439,3058.61
Butte,Almonds & Pistachios,2008,3.61,38012.0,137367.42,5731.41,3.50762,7450.83
Butte,Almonds & Pistachios,2009,3.38,39326.0,132994.94,105.37,4.63027,0.0
Butte,Almonds & Pistachios,2009,3.38,39326.0,132994.94,4083.01,119.61586,3103.09
Butte,Almonds & Pistachios,2009,3.38,39326.0,132994.94,4412.44,1.80469,3794.7
Butte,Almonds & Pistachios,2010,2.26,39326.0,89052.45,112.26,4.44562,0.0
Butte,Almonds & Pistachios,2010,2.26,39326.0,89052.45,4502.97,148.59799,3782.49
Butte,Almonds & Pistachios,2010,2.26,39326.0,89052.45,5180.2,2.47095,5076.59
Butte,Almonds & Pistachios,2011,3.14,37647.0,118340.95,141.25,6.04554,159091.0
Butte,Almonds & Pistachios,2011,3.14,37647.0,118340.95,4846.54,165.75163,4361.88
Butte,Almonds & Pistachios,2011,3.14,37647.0,118340.95,5650.04,2.99452,6158.54
Butte,Almonds & Pistachios,2012,3.33,38702.0,128692.02,130.79,5.8464,0.0
Butte,Almonds & Pistachios,2012,3.33,38702.0,128692.02,5836.28,204.26972,5135.93
Butte,Almonds & Pistachios,2012,3.33,38702.0,128692.02,5504.22,4.15569,8531.54
Butte,Almonds & Pistachios,2013,4.08,35921.0,146637.47,138.36,6.12938,0.0
Butte,Almonds & Pistachios,2013,4.08,35921.0,146637.47,7070.49,246.75986,6575.56
Butte,Almonds & Pistachios,2013,4.08,35921.0,146637.47,6475.67,5.66622,8418.37
Butte,Almonds & Pistachios,2014,3.8,36743.0,139594.26,149.59,6.28286,0.0
Butte,Almonds & Pistachios,2014,3.8,36743.0,139594.26,8416.68,300.47548,7659.19
Butte,Almonds & Pistachios,2014,3.8,36743.0,139594.26,7093.68,6.07219,8512.41
Butte,Almonds & Pistachios,2015,4.21,37163.0,156430.85,149.47,5.97888,0.0
Butte,Almonds & Pistachios,2015,4.21,37163.0,156430.85,7469.61,251.7258,6349.17
Butte,Almonds & Pistachios,2015,4.21,37163.0,156430.85,7195.17,5.50431,7195.17
Butte,Almonds & Pistachios,2016,3.76,36215.0,136012.92,111.25,4.44996,0.0
Butte,Almonds & Pistachios,2016,3.76,36215.0,136012.92,6912.67,232.26566,5875.76
Butte,Almonds & Pistachios,2016,3.76,36215.0,136012.92,4729.49,3.61806,4729.49
Butte,Almonds & Pistachios,2017,3.3,35698.0,117637.66,73.19,2.63477,0.0
Butte,Almonds & Pistachios,2017,3.3,35698.0,117637.66,5675.77,168.57026,4256.82
Butte,Almonds & Pistachios,2017,3.3,35698.0,117637.66,5446.79,2.66892,3485.94
Butte,Almonds & Pistachios,2018,3.72,35477.95,131924.5,117.83,3.77051,0.0
Butte,Almonds & Pistachios,2018,3.72,35477.95,131924.5,5778.63,186.64995,4622.91
Butte,Almonds & Pistachios,2018,3.72,35477.95,131924.5,5763.84,3.7465,5994.39
Butte,Almonds & Pistachios,2019,3.48,42130.0,146683.82,112.7,3.49365,0.0
Butte,Almonds & Pistachios,2019,3.48,42130.0,146683.82,5315.64,166.91122,4252.52
Butte,Almonds & Pistachios,2019,3.48,42130.0,146683.82,4627.16,3.67397,5321.24
Butte,Almonds & Pistachios,2020,3.66,36303.0,132907.93,76.4,3.53713,0.0
Butte,Almonds & Pistachios,2020,3.66,36303.0,132907.93,4118.81,173.40191,4613.07
Butte,Almonds & Pistachios,2020,3.66,36303.0,132907.93,4959.87,5.10867,6646.22
Butte,Citrus & Subtropical,1998,1.78,5100.0,9092.6,,,
Butte,Citrus & Subtropical,1999,2.62,4300.0,11249.2,,,
Butte,Citrus & Subtropical,2000,2.65,4400.0,11680.8,,,
Butte,Citrus & Subtropical,2001,2.86,4200.0,12027.4,,,
Butte,Citrus & Subtropical,2002,2.58,6984.0,17996.55,,,
Butte,Citrus & Subtropical,2003,2.25,5021.0,11314.67,,,
Butte,Citrus & Subtropical,2004,3.04,4385.0,13320.14,,,
Butte,Citrus & Subtropical,2005,2.08,4374.0,9102.15,,,
Butte,Citrus & Subtropical,2006,2.33,4326.0,10091.8,,,
Butte,Citrus & Subtropical,2007,2.88,4829.0,13889.73,,,
Butte,Citrus & Subtropical,2008,3.14,3872.0,12143.65,,,
Butte,Citrus & Subtropical,2009,2.63,4747.0,12461.73,,,
Butte,Citrus & Subtropical,2010,1.92,5027.0,9649.31,,,
Butte,Citrus & Subtropical,2011,2.17,4620.0,10045.3,,,
Butte,Citrus & Subtropical,2012,2.47,4291.0,10588.24,,,
Butte,Citrus & Subtropical,2013,2.73,3957.0,10793.72,,,
Butte,Citrus & Subtropical,2014,2.76,4477.0,12339.06,,,
Butte,Citrus & Subtropical,2015,2.81,4106.0,11525.79,,,
Butte,Citrus & Subtropical,2016,2.54,3447.0,8771.58,,,
Butte,Citrus & Subtropical,2017,2.38,4031.0,9588.15,,,
Butte,Citrus & Subtropical,2018,3.52,3354.51,11809.97,,,
Butte,Citrus & Subtropical,2019,2.22,7856.0,17473.96,,,
Butte,Citrus & Subtropical,2020,3.06,3824.0,11714.38,,,
Butte,Corn,1998,1.94,1300.0,2526.2,,,
Butte,Corn,1999,2.25,500.0,1124.2,,,
Butte,Corn,2000,2.31,400.0,924.2,,,
Butte,Corn,2001,2.6,1100.0,2861.4,,,
Butte,Corn,2002,2.43,1344.0,3259.85,,,
Butte,Corn,2003,2.28,1363.0,3106.03,,,
Butte,Corn,2004,2.82,1363.0,3837.38,,,
Butte,Corn,2005,2.22,1363.0,3026.26,,,
Butte,Corn,2006,2.5,1363.0,3401.15,,,
Butte,Corn,2007,2.5,1363.0,3401.36,,,
Butte,Corn,2011,2.22,155.0,344.5,,,
Butte,Corn,2014,2.52,346.0,873.48,,,
Butte,Corn,2015,2.49,192.0,478.67,,,
Butte,Corn,2016,2.44,438.0,1067.86,,,
Butte,Corn,2017,2.79,558.0,1554.11,,,
Butte,Corn,2018,2.92,393.51,1149.08,,,
Butte,Cotton,2001,3.01,100.0,301.4,,,
Butte,Cotton,2002,3.04,26.0,79.12,,,
Butte,Cotton,2003,2.87,27.0,77.57,,,
Butte,Cotton,2004,3.42,27.0,92.23,,,
Butte,Cotton,2005,2.84,27.0,76.57,,,
Butte,Cotton,2006,3.11,27.0,84.0,,,
Butte,Cotton,2019,2.5,1715.0,4287.5,,,
Butte,Cucurbits,1998,1.02,300.0,307.1,,,
Butte,Cucurbits,1999,1.0,1200.0,1205.8,,,
Butte,Cucurbits,2000,1.27,600.0,763.1,,,
Butte,Cucurbits,2001,1.42,1200.0,1707.2,,,
Butte,Cucurbits,2002,1.25,547.0,682.39,,,
Butte,Cucurbits,2003,1.16,567.0,660.47,,,
Butte,Cucurbits,2004,1.56,567.0,886.2,,,
Butte,Cucurbits,2005,1.16,567.0,657.13,,,
Butte,Cucurbits,2006,1.35,567.0,762.71,,,
Butte,Cucurbits,2007,1.31,567.0,744.17,,,
Butte,Cucurbits,2008,1.49,567.0,844.59,,,
Butte,Cucurbits,2009,1.35,567.0,764.47,,,
Butte,Cucurbits,2010,0.98,567.0,557.69,,,
Butte,Cucurbits,2011,1.7,105.0,179.18,,,
Butte,Cucurbits,2014,1.71,634.0,1084.0,,,
Butte,Cucurbits,2015,1.88,255.0,479.29,,,
Butte,Cucurbits,2016,1.78,755.0,1341.72,,,
Butte,Cucurbits,2017,1.91,126.0,240.87,,,
Butte,Cucurbits,2018,1.87,114.93,215.13,,,
Butte,Cucurbits,2019,1.75,1991.0,3479.64,,,
Butte,Cucurbits,2020,1.73,54.0,93.56,,,
Butte,Dry Beans,1998,1.7,2200.0,3732.6,947.97,1.10794,805.77
Butte,Dry Beans,1998,1.7,2200.0,3732.6,916.86,0.54212,724.32
Butte,Dry Beans,1999,1.64,500.0,822.0,881.88,0.47915,617.32
Butte,Dry Beans,1999,1.64,500.0,822.0,1028.86,0.58351,781.93
Butte,Dry Beans,2000,1.64,1000.0,1644.0,858.07,0.89727,815.17
Butte,Dry Beans,2000,1.64,1000.0,1644.0,871.14,1.37931,749.18
Butte,Dry Beans,2001,1.92,600.0,1150.8,930.92,0.50712,1014.7
Butte,Dry Beans,2001,1.92,600.0,1150.8,833.23,0.75134,858.22
Butte,Dry Beans,2002,1.9,2093.0,3973.85,947.93,0.52107,1042.72
Butte,Dry Beans,2002,1.9,2093.0,3973.85,943.64,0.46683,1038.01
Butte,Dry Beans,2003,1.74,900.0,1562.76,934.34,0.55594,1111.88
Butte,Dry Beans,2003,1.74,900.0,1562.76,1020.37,0.4357,979.55
Butte,Dry Beans,2004,2.16,1400.0,3019.27,924.13,0.60992,1016.54
Butte,Dry Beans,2004,2.16,1400.0,3019.27,1091.74,0.95965,1200.91
Butte,Dry Beans,2005,1.8,2169.0,3906.23,971.25,0.63131,835.27
Butte,Dry Beans,2005,1.8,2169.0,3906.23,1102.07,1.88014,1333.51
Butte,Dry Beans,2006,1.92,971.0,1865.83,1033.06,0.73761,1229.35
Butte,Dry Beans,2006,1.92,971.0,1865.83,1195.98,0.44012,1184.02
Butte,Dry Beans,2007,1.94,610.0,1184.03,,,
Butte,Dry Beans,2008,2.06,930.0,1917.72,,,
Butte,Dry Beans,2009,1.95,1672.0,3266.02,,,
Butte,Dry Beans,2010,1.51,950.0,1433.28,,,
Butte,Dry Beans,2011,2.04,78.0,158.1,,,
Butte,Dry Beans,2012,2.28,99.0,226.66,,,
Butte,Dry Beans,2013,2.28,117.0,267.48,,,
Butte,Dry Beans,2015,2.21,366.0,809.09,,,
Butte,Dry Beans,2016,1.82,236.0,429.14,,,
Butte,Dry Beans,2017,2.38,434.0,1032.52,,,
Butte,Dry Beans,2018,2.21,254.75,562.21,,,
Butte,Dry Beans,2019,2.13,392.0,833.51,,,
Butte,Dry Beans,2020,2.12,533.0,1132.4,,,
Butte,Grain,1998,0.14,4500.0,638.1,125.9,0.30513,555.23
Butte,Grain,1998,0.14,4500.0,638.1,119.98,0.44732,149.97
Butte,Grain,1999,0.55,7500.0,4139.6,127.87,0.7981,294.11
Butte,Grain,2000,0.53,6200.0,3260.5,113.25,0.67078,268.4
Butte,Grain,2001,0.67,7900.0,5302.2,117.8,0.62205,176.7
Butte,Grain,2002,1.01,3220.0,3260.47,128.48,1.00789,251.83
Butte,Grain,2003,0.31,3702.0,1147.28,134.39,1.25899,283.56
Butte,Grain,2004,1.02,1846.0,1877.66,125.87,0.67567,314.68
Butte,Grain,2005,0.68,1334.0,901.91,126.72,0.5555,347.21
Butte,Grain,2006,0.09,2320.0,211.16,149.33,0.88704,328.53
Butte,Grain,2007,1.15,2750.0,3161.19,227.75,1.8949,592.15
Butte,Grain,2008,1.04,3672.0,3809.86,289.23,2.96465,694.16
Butte,Grain,2009,0.99,3185.0,3157.3,241.03,1.92823,520.62
Butte,Grain,2010,0.15,3408.0,514.38,235.32,2.07785,524.75
Butte,Grain,2011,0.62,2971.0,1843.07,262.46,3.64813,635.14
Butte,Grain,2012,0.81,4636.0,3764.49,291.67,6.9418,772.93
Butte,Grain,2013,1.4,2516.0,3525.59,289.26,3.38438,694.23
Butte,Grain,2014,1.1,1208.0,1331.41,323.83,0.56346,939.1
Butte,Grain,2015,1.42,3729.0,5294.96,238.5,0.61533,453.14
Butte,Grain,2016,0.89,3056.0,2719.43,173.05,0.85662,223.24
Butte,Grain,2017,0.46,6299.0,2899.09,119.65,0.56233,163.92
Butte,Grain,2018,1.65,4948.85,8150.24,,,
Butte,Grain,2019,1.21,10969.0,13242.23,,,
Butte,Grain,2020,1.48,3731.0,5506.49,,,
Butte,Multi-Crops,1998,0.0,1500.0,0.0,,,
Butte,Multi-Crops,1999,0.0,1500.0,0.0,,,
Butte,Multi-Crops,2000,0.0,1500.0,0.0,,,
Butte,Multi-Crops,2001,0.0,1500.0,0.0,,,
Butte,Multi-Crops,2002,0.0,1429.0,0.0,,,
Butte,Multi-Crops,2003,0.0,1481.0,0.0,,,
Butte,Multi-Crops,2005,0.0,1481.0,0.0,,,
Butte,Multi-Crops,2006,0.0,1481.0,0.0,,,
Butte,Multi-Crops,2007,0.0,1481.0,0.0,,,
Butte,Multi-Crops,2008,0.0,1481.0,0.0,,,
Butte,Multi-Crops,2009,0.0,1481.0,0.0,,,
Butte,Multi-Crops,2010,0.0,1481.0,0.0,,,
Butte,Multi-Crops,2011,0.0,485.0,0.0,,,
Butte,Multi-Crops,2015,0.0,473.0,0.0,,,
Butte,Onions & Garlic,2002,3.68,25.0,92.08,,,
Butte,Onions & Garlic,2003,2.78,26.0,72.38,,,
Butte,Onions & Garlic,2004,3.83,26.0,99.45,,,
Butte,Onions & Garlic,2005,2.43,26.0,63.1,,,
Butte,Onions & Garlic,2006,2.7,26.0,70.1,,,
Butte,Onions & Garlic,2007,3.86,26.0,100.23,,,
Butte,Onions & Garlic,2008,3.69,26.0,96.02,,,
Butte,Onions & Garlic,2009,3.53,26.0,91.78,,,
Butte,Onions & Garlic,2010,2.16,26.0,56.26,,,
Butte,Onions & Garlic,2011,2.34,14.0,32.29,,,
Butte,Onions & Garlic,2015,3.5,101.0,354.67,,,
Butte,Onions & Garlic,2016,3.21,4.0,12.84,,,
Butte,Onions & Garlic,2019,2.09,28.0,58.54,,,
Butte,Other Deciduous,1998,2.12,48800.0,103417.8,1220.51,6.66836,14035.85
Butte,Other Deciduous,1998,2.12,48800.0,103417.8,0.0,4.02738,0.0
Butte,Other Deciduous,1998,2.12,48800.0,103417.8,333.27,11.0542,5165.68
Butte,Other Deciduous,1998,2.12,48800.0,103417.8,1162.74,15.63407,1395.29
Butte,Other Deciduous,1998,2.12,48800.0,103417.8,1664.87,40.4101,2230.92
Butte,Other Deciduous,1999,3.26,28100.0,91578.6,636.42,1.72848,4709.53
Butte,Other Deciduous,1999,3.26,28100.0,91578.6,0.0,3.01603,0.0
Butte,Other Deciduous,1999,3.26,28100.0,91578.6,323.36,9.21712,4526.98
Butte,Other Deciduous,1999,3.26,28100.0,91578.6,1322.82,41.78641,3055.71
Butte,Other Deciduous,1999,3.26,28100.0,91578.6,1193.48,38.90708,2112.46
Butte,Other Deciduous,2000,3.12,42500.0,132740.9,853.72,1.54773,5882.11
Butte,Other Deciduous,2000,3.12,42500.0,132740.9,0.0,6.49435,0.0
Butte,Other Deciduous,2000,3.12,42500.0,132740.9,319.42,10.37237,5366.22
Butte,Other Deciduous,2000,3.12,42500.0,132740.9,1176.04,45.17587,3622.2
Butte,Other Deciduous,2000,3.12,42500.0,132740.9,1974.58,55.18962,3001.37
Butte,Other Deciduous,2001,3.29,41800.0,137390.6,344.78,0.84903,3792.62
Butte,Other Deciduous,2001,3.29,41800.0,137390.6,0.0,4.1331,0.0
Butte,Other Deciduous,2001,3.29,41800.0,137390.6,317.49,10.51591,4571.84
Butte,Other Deciduous,2001,3.29,41800.0,137390.6,1077.45,23.71683,1939.41
Butte,Other Deciduous,2001,3.29,41800.0,137390.6,1652.09,64.77198,3386.78
Butte,Other Deciduous,2002,3.25,36837.0,119730.43,785.18,1.39477,6281.44
Butte,Other Deciduous,2002,3.25,36837.0,119730.43,0.0,2.50116,0.0
Butte,Other Deciduous,2002,3.25,36837.0,119730.43,306.93,10.16879,4174.3
Butte,Other Deciduous,2002,3.25,36837.0,119730.43,1093.54,26.10509,2405.79
Butte,Other Deciduous,2002,3.25,36837.0,119730.43,1683.14,64.32052,3197.97
Butte,Other Deciduous,2003,2.74,42227.0,115574.51,0.0,7.30217,0.0
Butte,Other Deciduous,2003,2.74,42227.0,115574.51,323.93,13.63674,5623.42
Butte,Other Deciduous,2003,2.74,42227.0,115574.51,954.86,22.71989,2301.2
Butte,Other Deciduous,2003,2.74,42227.0,115574.51,1640.94,67.20623,3101.37
Butte,Other Deciduous,2004,3.68,45925.0,169207.83,331.55,11.98018,4940.15
Butte,Other Deciduous,2004,3.68,45925.0,169207.83,1614.25,13.71621,1436.68
Butte,Other Deciduous,2004,3.68,45925.0,169207.83,1903.9,75.22725,3274.71
Butte,Other Deciduous,2005,2.75,54313.0,149138.65,0.0,6.48951,0.0
Butte,Other Deciduous,2005,2.75,54313.0,149138.65,325.32,13.93149,4879.74
Butte,Other Deciduous,2005,2.75,54313.0,149138.65,1378.4,10.0761,1378.4
Butte,Other Deciduous,2005,2.75,54313.0,149138.65,1951.83,105.71087,3903.66
Butte,Other Deciduous,2006,2.92,56686.0,165428.05,0.0,9.23033,0.0
Butte,Other Deciduous,2006,2.92,56686.0,165428.05,374.93,8.05803,3374.39
Butte,Other Deciduous,2006,2.92,56686.0,165428.05,1833.84,59.84567,5849.95
Butte,Other Deciduous,2006,2.92,56686.0,165428.05,2119.09,108.4044,3687.21
Butte,Other Deciduous,2007,3.54,57619.0,203988.25,385.95,14.39803,5789.23
Butte,Other Deciduous,2007,3.54,57619.0,203988.25,2144.19,27.24825,2573.02
Butte,Other Deciduous,2007,3.54,57619.0,203988.25,2814.2,140.74936,4784.13
Butte,Other Deciduous,2008,3.47,56362.0,195574.85,0.0,13.04708,0.0
Butte,Other Deciduous,2008,3.47,56362.0,195574.85,400.97,15.96177,6415.53
Butte,Other Deciduous,2008,3.47,56362.0,195574.85,1981.28,40.92924,4002.18
