Year, Commodity Code, Crop Name, County Code, County, Harvested Acres, Yield, Production, Price P/U, Unit, Value,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
2008,188999,Field,27,Inyo ,1800,3.75,6750,210.00,TONS ,1417500,,,,,
2008,188999,Field,29,Kern ,15000,2.15,32200,98.79,TON ,3181000,,,,,
2008,188999,Field,35,Lassen ,29000,4.50,130500,235.00,TONS ,30667500,,,,,
2008,188999,Field,37,Los Angeles ,45,2.40,108,507.41,TONS ,54800,,,,,
2008,188999,Field,41,Marin ,1125,2.16,2430,141.93,TONS ,344900,,,,,
2008,188999,Field,51,Mono ,5500,3.75,20625,210.00,TONS ,4331300,,,,,
2008,188999,Field,65,Riverside ,4648,7.66,35594,155.24,TONS ,5525700,,,,,
2008,188999,Field,67,Sacramento ,5067,2.30,11650,135.79,TON ,1582000,,,,,
2008,188999,Field,71,San Bernardino ,1020,2.68,2733,204.46,TON ,558800,,,,,
2008,188999,Field,77,San Joaquin ,28500,3.29,93900,148.00,TON ,13897000,,,,,
2008,188999,Field,89,Shasta ,19500,3.86,75180,207.55,TONS ,15603500,,,,,
2008,188999,Field,93,Siskiyou ,19151,3.50,67029,150.00,TON ,10054300,,,,,
2008,188999,Field,99,Stanislaus ,38530,3.71,143000,185.00,TON ,26455000,,,,,
2008,188999,Field,101,Sutter ,742,3.10,2300,185.00,TONS ,425500,,,,,
2008,188999,Field,103,Tehama ,2000,2.40,4800,143.00,TONS ,686400,,,,,
2008,188999,Field,105,Trinity ,175,2.00,350,70.00,TON ,24500,,,,,
2008,188999,Field,109,Tuolumne ,  ,  ,600,117.00,TON ,70200,,,,,
2008,188999,Field,115,Yuba ,3344,2.40,8026,123.97,TONS ,995000,,,,,
2008,188999,Field,991,Sum of Others ,1306,2.28,2978,169.34,TONS ,504300,,,,,
2008,188999,Field,999, State Totals,299097,4.39,1313668,171.57,    ,225552400,,,,,
2008,188899,Field,25,Imperial ,68536,5.67,388599,172.79,TONS ,67146000,,,,,
2008,188899,Field,31,Kings ,1404,2.60,3651,138.87,TONS ,507000,,,,,
2008,188899,Field,37,Los Angeles ,465,8.00,3720,150.00,TONS ,558000,,,,,
2008,188899,Field,47,Merced ,8626,4.14,35695,141.84,TONS ,5063000,,,,,
2008,188899,Field,65,Riverside ,4788,4.60,22025,144.00,TONS ,3171600,,,,,
2008,188899,Field,71,San Bernardino ,1235,3.10,3830,108.07,TON ,413900,,,,,
2008,188899,Field,95,Solano ,8370,3.83,32057,167.74,TONS ,5377300,,,,,
2008,188899,Field,99,Stanislaus ,3506,10.41,36500,34.60,TON ,1263000,,,,,
2008,188899,Field,107,Tulare ,14600,11.51,168000,34.50,TON ,5796000,,,,,
2008,188899,Field,991,Sum of Others ,704,5.54,3900,139.23,TONS ,543000,,,,,
2008,188899,Field,999, State Totals,112234,6.22,697977,128.71,    ,89838800,,,,,
2008,188799,Field,9,Calaveras ,50,0.50,25,76.00,TONS ,1900,,,,,
2008,188799,Field,49,Modoc ,20000,1.75,35000,110.00,TONS ,3850000,,,,,
2008,188799,Field,63,Plumas ,1600,3.00,4800,205.00,TON ,984000,,,,,
2008,188799,Field,81,San Mateo ,192,2.49,478,79.50,TON ,38000,,,,,
2008,188799,Field,87,Santa Cruz ,54,  ,  ,  ,  ,8000,,,,,
2008,188799,Field,91,Sierra ,4760,0.50,2380,130.00,TON ,309400,,,,,
2008,188799,Field,95,Solano ,2277,2.47,5624,167.37,TONS ,941300,,,,,
2008,188799,Field,97,Sonoma ,316,2.22,701,61.06,TONS ,42800,,,,,
2008,188799,Field,991,Sum of Others ,1,  ,  ,  ,  ,200,,,,,
2008,188799,Field,999, State Totals,29250,1.68,49008,125.84,    ,6175600,,,,,
2008,475999,,991,Sum of Others ,  ,  ,  ,  ,  ,100,,,,,
2008,475999,,999, State Totals,0,  ,0,  ,    ,100,,,,,
2008,429999,,5,Amador ,  ,  ,  ,  ,  ,32000,,,,,
2008,429999,,7,Butte ,  ,  ,  ,  ,  ,69000,,,,,
2008,429999,,9,Calaveras ,  ,  ,  ,  ,  ,48500,,,,,
2008,429999,,19,Fresno ,  ,  ,  ,  ,  ,9622000,,,,,
2008,429999,,21,Glenn ,  ,  ,  ,  ,  ,165000,,,,,
2008,429999,,29,Kern ,  ,  ,  ,  ,  ,176000,,,,,
2008,429999,,35,Lassen ,  ,  ,  ,  ,  ,91100,,,,,
2008,429999,,45,Mendocino ,  ,  ,  ,  ,  ,87800,,,,,
2008,429999,,53,Monterey ,  ,  ,  ,  ,  ,149000,,,,,
2008,429999,,59,Orange ,  ,  ,  ,  ,  ,42300,,,,,
2008,429999,,71,San Bernardino ,  ,  ,  ,  ,  ,1158500,,,,,
2008,429999,,73,San Diego ,  ,  ,  ,  ,  ,96000,,,,,
2008,429999,,81,San Mateo ,  ,  ,  ,  ,  ,180000,,,,,
2008,429999,,89,Shasta ,  ,  ,  ,  ,  ,52800,,,,,
2008,429999,,97,Sonoma ,  ,  ,  ,  ,  ,139200,,,,,
2008,429999,,99,Stanislaus ,  ,  ,  ,  ,  ,2883000,,,,,
2008,429999,,103,Tehama ,  ,  ,  ,  ,  ,79800,,,,,
2008,429999,,107,Tulare ,  ,  ,  ,  ,  ,30470000,,,,,
2008,429999,,991,Sum of Others ,  ,  ,  ,  ,  ,300700,,,,,
2008,429999,,999, State Totals,0,  ,0,  ,    ,45842700,,,,,
2008,393999,Truck Crops,49,Modoc ,436,2.50,1090,500.00,TONS ,545000,,,,,
2008,393999,Truck Crops,93,Siskiyou ,250,2.50,625,500.00,TON ,312500,,,,,
2008,393999,Truck Crops,999, State Totals,686,2.50,1715,500.00,    ,857500,,,,,
2008,158499,Subtropicals,991,Sum of Others ,5,0.20,1,7500.00,TONS ,7500,,,,,
2008,158499,Subtropicals,999, State Totals,5,0.20,1,7500.00,    ,7500,,,,,
2008,337999,Truck Crops,53,Monterey ,2013,11.18,22500,762.09,TON ,17147000,,,,,
2008,337999,Truck Crops,111,Ventura ,393,12.35,4853,865.24,TONS ,4199000,,,,,
2008,337999,Truck Crops,991,Sum of Others ,299,17.86,5341,550.18,TONS ,2938500,,,,,
2008,337999,Truck Crops,999, State Totals,2705,12.09,32694,742.78,    ,24284500,,,,,
2008,229999,Subtropicals,7,Butte ,710,6.00,4260,1380.05,TONS ,5879000,,,,,
2008,229999,Subtropicals,19,Fresno ,254,5.75,1460,1184.93,TONS ,1730000,,,,,
2008,229999,Subtropicals,101,Sutter ,64,6.41,410,1264.88,TONS ,518600,,,,,
2008,229999,Subtropicals,107,Tulare ,1860,7.15,13300,1530.00,TON ,20349000,,,,,
2008,229999,Subtropicals,115,Yuba ,285,6.80,1938,1734.78,TONS ,3362000,,,,,
2008,229999,Subtropicals,991,Sum of Others ,154,3.14,484,1969.01,TONS ,953000,,,,,
2008,229999,Subtropicals,999, State Totals,3327,6.57,21852,1500.62,    ,32791600,,,,,
2008,338999,Truck Crops,991,Sum of Others ,92,2.21,203,2210.84,TONS ,448800,,,,,
2008,338999,Truck Crops,999, State Totals,92,2.21,203,2210.84,    ,448800,,,,,
2008,207999,Subtropicals,73,San Diego ,219,2.50,548,1593.61,TON ,873300,,,,,
2008,207999,Subtropicals,991,Sum of Others ,25,3.40,85,3200.00,TONS ,272000,,,,,
2008,207999,Subtropicals,999, State Totals,244,2.59,633,1809.32,    ,1145300,,,,,
2008,387999,Truck Crops,53,Monterey ,185,12.86,2380,1185.71,TON ,2822000,,,,,
2008,387999,Truck Crops,81,San Mateo ,175,9.81,1717,868.96,TON ,1492000,,,,,
2008,387999,Truck Crops,991,Sum of Others ,138,17.05,2353,462.18,TONS ,1087500,,,,,
2008,387999,Truck Crops,999, State Totals,498,12.95,6450,837.44,    ,5401500,,,,,
2008,204999,Subtropicals,19,Fresno ,1717,14.43,24770,789.54,TONS ,19557000,,,,,
2008,204999,Subtropicals,25,Imperial ,2805,3.75,10519,899.99,TONS ,9467000,,,,,
2008,204999,Subtropicals,29,Kern ,3340,4.52,15100,1540.20,TON ,23257000,,,,,
2008,204999,Subtropicals,65,Riverside ,5747,11.29,64872,1035.88,TONS ,67199900,,,,,
2008,204999,Subtropicals,71,San Bernardino ,260,2.89,751,328.50,TON ,246700,,,,,
2008,204999,Subtropicals,73,San Diego ,3922,8.50,33337,543.00,TON ,18102000,,,,,
2008,204999,Subtropicals,79,San Luis Obispo ,1542,14.17,21852,598.98,TONS ,13089000,,,,,
2008,204999,Subtropicals,83,Santa Barbara ,1480,16.67,24672,630.95,TONS ,15566800,,,,,
2008,204999,Subtropicals,107,Tulare ,3720,8.84,32900,1440.00,TON ,47376000,,,,,
2008,204999,Subtropicals,111,Ventura ,18541,16.82,311874,803.89,TONS ,250713000,,,,,
2008,204999,Subtropicals,991,Sum of Others ,376,24.81,9329,721.51,TONS ,6731000,,,,,
2008,204999,Subtropicals,999, State Totals,43450,12.66,549976,856.96,    ,471305400,,,,,
2008,339196,,25,Imperial ,  ,  ,16379,780.02,TONS ,12776000,,,,,
2008,339196,,53,Monterey ,  ,  ,251600,416.27,TON ,104734000,,,,,
2008,339196,,69,San Benito ,3740,2.71,10135,1620.03,TON ,16419000,,,,,
2008,339196,,991,Sum of Others ,364,3.02,1100,7357.45,TONS ,8093200,,,,,
2008,339196,,999, State Totals,4104,2.74,279214,508.65,    ,142022200,,,,,
2008,340999,Truck Crops,19,Fresno ,14600,19.83,289500,347.90,TONS ,100718000,,,,,
2008,340999,Truck Crops,25,Imperial ,23730,16.94,401982,301.18,TONS ,121069000,,,,,
2008,340999,Truck Crops,29,Kern ,1230,16.50,20300,337.64,TON ,6854000,,,,,
2008,340999,Truck Crops,53,Monterey ,54919,20.59,1130850,407.31,TON ,460605000,,,,,
2008,340999,Truck Crops,65,Riverside ,877,14.52,12738,246.01,TONS ,3133700,,,,,
2008,340999,Truck Crops,69,San Benito ,1327,21.85,28995,280.01,TON ,8119000,,,,,
2008,340999,Truck Crops,79,San Luis Obispo ,5256,17.10,89878,273.60,TONS ,24591000,,,,,
2008,340999,Truck Crops,83,Santa Barbara ,12462,18.08,225316,368.40,TONS ,83006400,,,,,
2008,340999,Truck Crops,87,Santa Cruz ,1646,19.50,32097,183.01,TON ,5874000,,,,,
2008,340999,Truck Crops,111,Ventura ,123,7.99,983,661.24,TONS ,650000,,,,,
2008,340999,Truck Crops,991,Sum of Others ,38,10.68,406,364.78,TONS ,148100,,,,,
2008,340999,Truck Crops,999, State Totals,116208,19.22,2233045,364.87,    ,814768200,,,,,
2008,342999,Truck Crops,19,Fresno ,9900,12.32,122000,465.00,TONS ,56730000,,,,,
2008,342999,Truck Crops,25,Imperial ,12702,16.87,214283,493.14,TONS ,105672000,,,,,
2008,342999,Truck Crops,53,Monterey ,24672,12.49,308225,724.00,TON ,223155000,,,,,
2008,342999,Truck Crops,65,Riverside ,1270,12.09,15353,732.73,TONS ,11249600,,,,,
2008,342999,Truck Crops,69,San Benito ,2591,9.49,24589,754.00,TON ,18540000,,,,,
2008,342999,Truck Crops,79,San Luis Obispo ,2332,7.25,16907,691.19,TONS ,11686000,,,,,
2008,342999,Truck Crops,83,Santa Barbara ,4235,11.82,50055,588.66,TONS ,29465400,,,,,
2008,342999,Truck Crops,87,Santa Cruz ,1229,13.51,16604,372.02,TON ,6177000,,,,,
2008,342999,Truck Crops,111,Ventura ,801,9.60,7686,663.02,TONS ,5096000,,,,,
2008,342999,Truck Crops,991,Sum of Others ,6,2.17,13,3846.15,TONS ,50000,,,,,
2008,342999,Truck Crops,999, State Totals,59738,12.99,775715,603.08,    ,467821000,,,,,
2008,341999,Truck Crops,53,Monterey ,51295,13.25,679725,621.69,TON ,422580000,,,,,
2008,341999,Truck Crops,65,Riverside ,2484,14.79,36732,494.29,TONS ,18156200,,,,,
2008,341999,Truck Crops,69,San Benito ,2939,11.17,32829,413.99,TON ,13591000,,,,,
2008,341999,Truck Crops,111,Ventura ,649,13.90,9024,356.38,TONS ,3216000,,,,,
2008,341999,Truck Crops,991,Sum of Others ,21,0.24,5,17920.00,TONS ,89600,,,,,
2008,341999,Truck Crops,999, State Totals,57388,13.21,758315,603.49,    ,457632800,,,,,
2008,339999,Truck Crops,73,San Diego ,580,11.00,6380,519.00,TON ,3311200,,,,,
2008,339999,Truck Crops,85,Santa Clara ,2491,16.10,40105,224.01,TONS ,8984000,,,,,
2008,339999,Truck Crops,991,Sum of Others ,80,948.69,75895,108.03,TONS ,8199200,,,,,
2008,339999,Truck Crops,999, State Totals,3151,38.84,122380,167.47,    ,20494400,,,,,
2008,205999,Subtropicals,73,San Diego ,357,6.50,2321,454.89,TON ,1055800,,,,,
2008,205999,Subtropicals,991,Sum of Others ,27,8.89,240,290.83,TONS ,69800,,,,,
2008,205999,Subtropicals,999, State Totals,384,6.67,2561,439.52,    ,1125600,,,,,
2008,478999,,5,Amador ,  ,  ,  ,  ,  ,33900,,,,,
2008,478999,,9,Calaveras ,  ,  ,  ,  ,  ,21000,,,,,
2008,478999,,11,Colusa ,  ,  ,  ,  ,  ,22000,,,,,
2008,478999,,15,Del Norte ,  ,  ,  ,  ,  ,1340000,,,,,
2008,478999,,23,Humboldt ,  ,  ,  ,  ,  ,1270000,,,,,
2008,478999,,33,Lake ,  ,  ,  ,  ,  ,250700,,,,,
2008,478999,,35,Lassen ,  ,  ,  ,  ,  ,125000,,,,,
2008,478999,,45,Mendocino ,  ,  ,  ,  ,  ,2350000,,,,,
2008,478999,,55,Napa ,  ,  ,  ,  ,  ,1114600,,,,,
2008,478999,,57,Nevada ,  ,  ,  ,  ,  ,72700,,,,,
2008,478999,,61,Placer ,  ,  ,  ,  ,  ,2510000,,,,,
2008,478999,,65,Riverside ,  ,  ,  ,  ,  ,114500,,,,,
2008,478999,,67,Sacramento ,  ,  ,  ,  ,  ,178000,,,,,
2008,478999,,69,San Benito ,  ,  ,  ,  ,  ,12111000,,,,,
2008,478999,,81,San Mateo ,  ,  ,  ,  ,  ,663000,,,,,
2008,478999,,89,Shasta ,  ,  ,  ,  ,  ,902000,,,,,
2008,478999,,97,Sonoma ,  ,  ,  ,  ,  ,16174900,,,,,
2008,478999,,99,Stanislaus ,  ,  ,  ,  ,  ,126000,,,,,
2008,478999,,101,Sutter ,  ,  ,  ,  ,  ,3800,,,,,
2008,478999,,103,Tehama ,  ,  ,  ,  ,  ,72000,,,,,
2008,478999,,107,Tulare ,  ,  ,  ,  ,  ,6926000,,,,,
2008,478999,,109,Tuolumne ,  ,  ,  ,  ,  ,41900,,,,,
2008,478999,,113,Yolo ,  ,  ,  ,  ,  ,137000,,,,,
2008,478999,,991,Sum of Others ,  ,  ,  ,  ,  ,1096900,,,,,
2008,478999,,999, State Totals,0,  ,0,  ,    ,47656900,,,,,
2008,469999,,1,Alameda ,  ,  ,  ,  ,  ,56000,,,,,
2008,469999,,5,Amador ,  ,  ,  ,  ,  ,504900,,,,,
2008,469999,,7,Butte ,  ,  ,  ,  ,  ,1628000,,,,,
2008,469999,,9,Calaveras ,  ,  ,  ,  ,  ,36000,,,,,
2008,469999,,11,Colusa ,  ,  ,  ,  ,  ,1175000,,,,,
2008,469999,,13,Contra Costa ,  ,  ,  ,  ,  ,500000,,,,,
2008,469999,,17,El Dorado ,  ,  ,  ,  ,  ,1254800,,,,,
2008,469999,,23,Humboldt ,  ,  ,  ,  ,  ,4041200,,,,,
2008,469999,,25,Imperial ,  ,  ,  ,  ,  ,66643000,,,,,
2008,469999,,29,Kern ,  ,  ,  ,  ,  ,1245000,,,,,
2008,469999,,31,Kings ,  ,  ,  ,  ,  ,205000,,,,,
2008,469999,,33,Lake ,  ,  ,  ,  ,  ,35800,,,,,
2008,469999,,35,Lassen ,  ,  ,  ,  ,  ,30000,,,,,
2008,469999,,41,Marin ,  ,  ,  ,  ,  ,83900,,,,,
2008,469999,,45,Mendocino ,  ,  ,  ,  ,  ,900000,,,,,
2008,469999,,47,Merced ,  ,  ,  ,  ,  ,3951000,,,,,
2008,469999,,49,Modoc ,  ,  ,  ,  ,  ,610000,,,,,
2008,469999,,55,Napa ,  ,  ,  ,  ,  ,48400,,,,,
2008,469999,,57,Nevada ,  ,  ,  ,  ,  ,100000,,,,,
2008,469999,,61,Placer ,  ,  ,  ,  ,  ,8988600,,,,,
2008,469999,,63,Plumas ,  ,  ,  ,  ,  ,125000,,,,,
2008,469999,,65,Riverside ,  ,  ,  ,  ,  ,5750400,,,,,
2008,469999,,67,Sacramento ,  ,  ,  ,  ,  ,19518000,,,,,
2008,469999,,77,San Joaquin ,  ,  ,  ,  ,  ,14060000,,,,,
2008,469999,,79,San Luis Obispo ,  ,  ,  ,  ,  ,3233000,,,,,
2008,469999,,81,San Mateo ,  ,  ,  ,  ,  ,289000,,,,,
2008,469999,,85,Santa Clara ,  ,  ,  ,  ,  ,277400,,,,,
2008,469999,,87,Santa Cruz ,  ,  ,  ,  ,  ,8179000,,,,,
2008,469999,,89,Shasta ,  ,  ,  ,  ,  ,2866000,,,,,
2008,469999,,91,Sierra ,  ,  ,  ,  ,  ,60000,,,,,
2008,469999,,93,Siskiyou ,  ,  ,  ,  ,  ,294000,,,,,
2008,469999,,95,Solano ,  ,  ,  ,  ,  ,1859100,,,,,
2008,469999,,107,Tulare ,  ,  ,  ,  ,  ,59335000,,,,,
2008,469999,,109,Tuolumne ,  ,  ,  ,  ,  ,10593200,,,,,
2008,469999,,111,Ventura ,  ,  ,  ,  ,  ,2892000,,,,,
2008,469999,,113,Yolo ,  ,  ,  ,  ,  ,381000,,,,,
2008,469999,,991,Sum of Others ,  ,  ,  ,  ,  ,788900,,,,,
2008,469999,,999, State Totals,0,  ,0,  ,    ,222537600,,,,,
2008,267999,Other Deciduous,73,San Diego ,63,0.70,44,2877.27,TON ,126600,,,,,
2008,267999,Other Deciduous,999, State Totals,63,0.70,44,2877.27,    ,126600,,,,,
2008,478799,,19,Fresno ,  ,  ,967000,4.43,TONS ,4284000,,,,,
2008,478799,,29,Kern ,  ,  ,708000,0.82,TON ,584000,,,,,
2008,478799,,31,Kings ,  ,  ,1252869,2.35,TONS ,2945000,,,,,
2008,478799,,47,Merced ,  ,  ,1096824,5.04,TONS ,5528000,,,,,
2008,478799,,77,San Joaquin ,  ,  ,407000,0.87,TON ,355000,,,,,
2008,478799,,99,Stanislaus ,  ,  ,478000,3.07,TON ,1467000,,,,,
2008,478799,,107,Tulare ,  ,  ,2642000,1.07,TON ,2827000,,,,,
2008,478799,,991,Sum of Others ,  ,  ,147358,3.07,TONS ,453000,,,,,
2008,478799,,999, State Totals,0,  ,7699051,2.40,    ,18443000,,,,,
2008,343999,Cucurbits,19,Fresno ,18700,15.67,293000,326.00,TONS ,95518000,,,,,
2008,343999,Cucurbits,25,Imperial ,8310,15.06,125149,340.50,TONS ,42613000,,,,,
2008,343999,Cucurbits,29,Kern ,666,15.47,10300,329.32,TON ,3392000,,,,,
2008,343999,Cucurbits,47,Merced ,4633,12.61,58419,294.46,TONS ,17202000,,,,,
2008,343999,Cucurbits,65,Riverside ,939,11.68,10968,345.49,TONS ,3789300,,,,,
2008,343999,Cucurbits,99,Stanislaus ,1402,15.55,21800,282.98,TON ,6169000,,,,,
2008,343999,Cucurbits,991,Sum of Others ,111,7.29,809,817.55,TONS ,661400,,,,,
2008,343999,Cucurbits,999, State Totals,34761,14.97,520445,325.38,    ,169344700,,,,,
2008,346999,Cucurbits,65,Riverside ,159,10.12,1609,429.02,TONS ,690300,,,,,
2008,346999,Cucurbits,999, State Totals,159,10.12,1609,429.02,    ,690300,,,,,
2008,348999,Cucurbits,19,Fresno ,5400,14.69,79300,409.00,TONS ,32434000,,,,,
2008,348999,Cucurbits,25,Imperial ,1489,13.08,19476,327.99,TONS ,6388000,,,,,
2008,348999,Cucurbits,65,Riverside ,1021,15.01,15323,404.13,TONS ,6192500,,,,,
2008,348999,Cucurbits,99,Stanislaus ,200,16.90,3380,384.02,TON ,1298000,,,,,
2008,348999,Cucurbits,101,Sutter ,1446,8.79,12710,299.33,TONS ,3804500,,,,,
2008,348999,Cucurbits,113,Yolo ,1429,8.85,12642,296.08,TONS ,3743000,,,,,
2008,348999,Cucurbits,991,Sum of Others ,471,17.41,8198,112.52,TONS ,922400,,,,,
2008,348999,Cucurbits,999, State Totals,11456,13.18,151029,362.73,    ,54782400,,,,,
2008,354299,Cucurbits,19,Fresno ,760,8.39,6380,565.05,TONS ,3605000,,,,,
2008,354299,Cucurbits,29,Kern ,469,16.06,7530,449.27,TON ,3383000,,,,,
2008,354299,Cucurbits,31,Kings ,1173,17.62,20674,133.50,TONS ,2760000,,,,,
2008,354299,Cucurbits,59,Orange ,14,32.29,452,90.71,TONS ,41000,,,,,
2008,354299,Cucurbits,65,Riverside ,1229,11.93,14661,399.41,TONS ,5855700,,,,,
2008,354299,Cucurbits,73,San Diego ,166,4.80,797,317.94,TON ,253400,,,,,
2008,354299,Cucurbits,77,San Joaquin ,40,15.68,627,341.31,TON ,214000,,,,,
2008,354299,Cucurbits,99,Stanislaus ,139,10.22,1420,231.69,TON ,329000,,,,,
2008,354299,Cucurbits,991,Sum of Others ,61,7.64,466,856.01,TONS ,398900,,,,,
2008,354299,Cucurbits,999, State Totals,4051,13.08,53007,317.69,    ,16840000,,,,,
2008,354999,Cucurbits,19,Fresno ,2340,18.55,43400,525.00,TONS ,22785000,,,,,
2008,354999,Cucurbits,25,Imperial ,2161,35.00,75635,320.00,TONS ,24203000,,,,,
2008,354999,Cucurbits,29,Kern ,2170,15.12,32800,252.16,TON ,8271000,,,,,
2008,354999,Cucurbits,65,Riverside ,1438,49.40,71037,266.00,TONS ,18895900,,,,,
2008,354999,Cucurbits,77,San Joaquin ,2330,37.00,86200,260.00,TON ,22412000,,,,,
2008,354999,Cucurbits,101,Sutter ,97,12.13,1177,300.00,TONS ,353100,,,,,
2008,354999,Cucurbits,991,Sum of Others ,614,44.36,27234,259.98,TONS ,7080200,,,,,
2008,354999,Cucurbits,999, State Totals,11150,30.27,337483,308.16,    ,104000200,,,,,
2008,501299,,7,Butte ,  ,  ,3697,18.12,CWT ,67000,,,,,
2008,501299,,15,Del Norte ,  ,  ,505385,4.41,CWT ,2228500,,,,,
2008,501299,,19,Fresno ,  ,  ,30200,18.64,CWT ,563000,,,,,
2008,501299,,21,Glenn ,  ,  ,139906,18.80,CWT ,2630000,,,,,
2008,501299,,23,Humboldt ,  ,  ,725399,12.48,CWT ,9053000,,,,,
2008,501299,,29,Kern ,  ,  ,28800,18.16,CWT ,523000,,,,,
2008,501299,,31,Kings ,  ,  ,113188,18.70,CWT ,2117000,,,,,
2008,501299,,39,Madera ,  ,  ,658191,18.56,CWT ,12216000,,,,,
2008,501299,,41,Marin ,  ,  ,461,17.35,CWT ,8000,,,,,
2008,501299,,47,Merced ,  ,  ,2399295,18.57,CWT ,44555000,,,,,
2008,501299,,67,Sacramento ,  ,  ,10556,18.57,CWT ,196000,,,,,
2008,501299,,71,San Bernardino ,  ,  ,1729,19.09,CWT ,33000,,,,,
2008,501299,,77,San Joaquin ,  ,  ,16000,19.00,CWT ,304000,,,,,
2008,501299,,97,Sonoma ,  ,  ,8701,18.85,CWT ,164000,,,,,
2008,501299,,99,Stanislaus ,  ,  ,119000,18.68,CWT ,2223000,,,,,
2008,501299,,103,Tehama ,  ,  ,377601,18.54,CWT ,7000700,,,,,
2008,501299,,107,Tulare ,  ,  ,2100000,18.50,CWT ,38850000,,,,,
2008,501299,,991,Sum of Others ,  ,  ,  ,  ,  ,7598200,,,,,
2008,501299,,999, State Totals,0,  ,7238109,16.96,    ,130329400,,,,,
2008,501199,,7,Butte ,  ,  ,51132,18.01,CWT ,921000,,,,,
2008,501199,,15,Del Norte ,  ,  ,398251,26.59,CWT ,10589500,,,,,
2008,501199,,19,Fresno ,  ,  ,27079000,16.88,CWT ,457094000,,,,,
2008,501199,,21,Glenn ,  ,  ,4135661,16.76,CWT ,69314000,,,,,
2008,501199,,23,Humboldt ,  ,  ,1695994,12.19,CWT ,20674200,,,,,
2008,501199,,29,Kern ,  ,  ,38630000,15.56,CWT ,601083000,,,,,
2008,501199,,31,Kings ,  ,  ,40179265,16.60,CWT ,666976000,,,,,
2008,501199,,39,Madera ,  ,  ,16995929,16.57,CWT ,281623000,,,,,
2008,501199,,41,Marin ,  ,  ,2019201,17.62,CWT ,35578300,,,,,
2008,501199,,45,Mendocino ,  ,  ,314379,18.22,CWT ,5728000,,,,,
2008,501199,,47,Merced ,  ,  ,56365070,16.85,CWT ,949751000,,,,,
2008,501199,,65,Riverside ,  ,  ,11016061,17.03,CWT ,187603500,,,,,
2008,501199,,67,Sacramento ,  ,  ,3406790,17.00,CWT ,57915000,,,,,
2008,501199,,71,San Bernardino ,  ,  ,18961548,16.98,CWT ,322058000,,,,,
2008,501199,,73,San Diego ,  ,  ,816582,17.31,CWT ,14135000,,,,,
2008,501199,,77,San Joaquin ,  ,  ,24588000,16.77,CWT ,412344000,,,,,
2008,501199,,93,Siskiyou ,  ,  ,264500,16.50,CWT ,4364300,,,,,
2008,501199,,95,Solano ,  ,  ,958369,17.15,CWT ,16437000,,,,,
2008,501199,,97,Sonoma ,  ,  ,5387648,17.75,CWT ,95630800,,,,,
2008,501199,,99,Stanislaus ,  ,  ,40436000,16.96,CWT ,685795000,,,,,
2008,501199,,103,Tehama ,  ,  ,507935,17.04,CWT ,8655200,,,,,
2008,501199,,107,Tulare ,  ,  ,105878000,16.60,CWT ,1757575000,,,,,
2008,501199,,113,Yolo ,  ,  ,395624,18.57,CWT ,7347000,,,,,
2008,501199,,115,Yuba ,  ,  ,4000,2743.75,LBS ,10975000,,,,,
2008,501199,,991,Sum of Others ,  ,  ,129836,75.48,CWT ,9799600,,,,,
2008,501199,,999, State Totals,0,  ,400614775,16.70,    ,6689966400,,,,,
2008,398699,Truck Crops,35,Lassen ,136,0.04,6,28683.33,TONS ,172100,,,,,
2008,398699,Truck Crops,89,Shasta ,1400,0.05,63,30000.00,TONS ,1890000,,,,,
2008,398699,Truck Crops,93,Siskiyou ,1079,0.04,45,33833.33,TON ,1522500,,,,,
2008,398699,Truck Crops,991,Sum of Others ,13,6.23,81,1771.60,TONS ,143500,,,,,
2008,398699,Truck Crops,999, State Totals,2628,0.07,195,19118.46,    ,3728100,,,,,
2008,473199,,991,Sum of Others ,  ,  ,700,2.14,LBS ,1500,,,,,
2008,473199,,999, State Totals,0,  ,700,2.14,    ,1500,,,,,
2008,355999,Truck Crops,53,Monterey ,150,146.95,22042,3260.00,TON ,71857000,,,,,
2008,355999,Truck Crops,73,San Diego ,19,132.00,2508,3239.99,TON ,8125900,,,,,
2008,355999,Truck Crops,81,San Mateo ,8,  ,  ,  ,  ,6927000,,,,,
2008,355999,Truck Crops,85,Santa Clara ,151,140.60,21231,2728.93,TONS ,57938000,,,,,
2008,355999,Truck Crops,991,Sum of Others ,84,135.01,11341,2862.15,TONS ,32459600,,,,,
2008,355999,Truck Crops,999, State Totals,412,141.39,57122,2982.75,    ,177307500,,,,,
2008,218199,Other Deciduous,13,Contra Costa ,38,3.89,148,3770.27,TONS ,558000,,,,,
2008,218199,Other Deciduous,19,Fresno ,17938,10.03,180000,846.00,TONS ,152280000,,,,,
2008,218199,Other Deciduous,29,Kern ,796,3.47,2760,1775.72,TON ,4901000,,,,,
2008,218199,Other Deciduous,31,Kings ,2796,8.38,23430,981.01,TONS ,22985000,,,,,
2008,218199,Other Deciduous,39,Madera ,450,6.00,2700,670.00,TON ,1809000,,,,,
2008,218199,Other Deciduous,99,Stanislaus ,11223,8.37,93900,393.38,TON ,36938000,,,,,
2008,218199,Other Deciduous,107,Tulare ,11400,7.12,81200,737.00,TON ,59844000,,,,,
